"","country","ccode","year","hdecadec","independence","occupied","top_incrate_n","top_incrate_nl","topitaxrate2","effective_p99_99","irs_soi_top1","himobpopyear2p","himobpopyearp","wwimassmob","unisuffrage","timemarkeru","competitive_elections","wwidemoc","directelec","electorate25","electorate50","electorate75","noupper","left_executive","timemarkerp","Top1incomeshare","Top001incomeshare","wealth_p99_00_2014","majoritarian1","infl_cris","currency_cris","bank_cris","debt_cris_ext","debt_cris_dom","stock_crash","any_cris","Neightop_incrate_n","trade_openness","capital","rgdppc","pop","rgdp","growth","recession","revgdp_imf","revgdp_imf_ip","australiatrend","austriatrend","belgiumtrend","canadatrend","denmarktrend","finlandtrend","francetrend","germanytrend","irelandtrend","italytrend","japantrend","netherlandstrend","newzealandtrend","norwaytrend","koreatrend","spaintrend","swedentrend","switzerlandtrend","uktrend","usatrend","fem_vote","wwimassmob_post"
"921","Sweden",380,1880,13,1,0,1.5,5.26,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00133952766191214,NA,1480.23902178222,4572,6766560256,-0.0201031062752008,1,6.29885233358837,6.29885233358837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"939","Sweden",380,1881,14,1,0,1.5,5.43,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00138015986885875,NA,1533.36309372332,4570,7005810176,0.0353576876223087,0,6.45675675675676,6.45675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"956","Sweden",380,1882,14,1,0,1.5,5.63,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00152951234485954,NA,1476.72662451844,4576,6758752256,-0.0352647192776203,1,6.37183613752743,6.37183613752743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"965","Sweden",380,1883,14,1,0,1,5.21,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00148852088022977,NA,1588.4363840738,4591,7290507776,0.0786765813827515,0,6.29365303244006,6.29365303244006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"985","Sweden",380,1884,14,1,0,1,5.33,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00135678541846573,NA,1554.13691047955,4624,7185695744,-0.0143765062093735,1,6.51927536231884,6.51927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"998","Sweden",380,1885,14,1,0,1,5.52,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00134274712763727,NA,1582.10059250975,4664,7378447872,0.0268244203180075,0,6.51768115942029,6.51768115942029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"1011","Sweden",380,1886,15,1,0,1,5.88,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00122263061348349,NA,1597.66569656811,4700,7510600192,0.0179105848073959,0,6.6583850931677,6.6583850931677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"1021","Sweden",380,1887,15,1,0,1,5.86,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00131474086083472,NA,1550.18674416924,4726,7325300224,-0.0246717929840088,1,6.5099518459069,6.5099518459069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"1040","Sweden",380,1888,15,1,0,1,5.78,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00154781574383378,NA,1575.46212945844,4741,7467075072,0.0193541347980499,0,7.17309451219512,7.17309451219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"1061","Sweden",380,1889,15,1,0,1,5.66,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00159362785052508,NA,1598.87535028287,4761,7612838912,0.0195208750665188,0,7.05884450784593,7.05884450784593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"1078","Sweden",380,1890,15,1,0,1,5.64,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00167007173877209,NA,1635.49838647866,4780,7815300096,0.026594702154398,0,7.17876474670368,7.17876474670368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"1084","Sweden",380,1891,16,1,0,1,5.6,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0.00156419607810676,NA,1724.4525507088,4794,8264856064,0.0575225464999676,0,6.54693473961767,6.54693473961767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"1099","Sweden",380,1892,16,1,0,1,5.74,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.666666686534882,0.00152944098226726,NA,1701.83612482461,4805,8178109952,-0.0104957800358534,1,6.27620889748549,6.27620889748549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"1123","Sweden",380,1893,16,1,0,1.3,6.14,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.666666686534882,0.00143048202153295,NA,1743.49436223311,4816,8394288128,0.0264337584376335,0,6.58289986996099,6.58289986996099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"1132","Sweden",380,1894,16,1,0,2,6.94,0.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0.666666686534882,0.00129872292745858,NA,1751.15572330781,4849,8490598912,0.0114733716472983,0,7.559765625,7.559765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"1147","Sweden",380,1895,16,1,0,2,6.84,1.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.33333337306976,0.00123874261043966,NA,1836.26479401327,4896,8989056000,0.0587069392204285,0,7.50623456790123,7.50623456790123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"1168","Sweden",380,1896,17,1,0,1.3,6.03,1.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.66666662693024,0.00128883367870003,NA,1884.2574037188,4941,9308844032,0.0355752632021904,0,7.28403755868545,7.28403755868545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"1173","Sweden",380,1897,17,1,0,1,5.62,1.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,NA,0,0,0,0,1.66666662693024,0.00125929759815335,NA,1958.11720139235,4986,9762587648,0.0487432815134525,0,7.50949811117107,7.50949811117107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"1193","Sweden",380,1898,17,1,0,1,5.47,1.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.66666662693024,0.00137551315128803,NA,2024.75859021473,5036,10197900288,0.0445898845791817,0,7.26934197407777,7.26934197407777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"1212","Sweden",380,1899,17,1,0,1,5.33,1.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.66666662693024,0.0014334557345137,NA,2074.67299778654,5080,10540999680,0.0336441211402416,0,7.18982894128525,7.18982894128525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"1224","Sweden",380,1900,17,1,0,1,5.44,1.5,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.66666662693024,0.00156532996334136,NA,2083.02762720452,5117,10658710528,0.0111669525504112,0,6.91117620549797,6.91117620549797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"1242","Sweden",380,1901,18,1,0,2,6.76,1.5,NA,NA,0,0,0,0,-10,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.66666662693024,0.00129340216517448,NA,2137.08446679306,5156,11018372096,0.0337434411048889,0,6.61307550644567,6.61307550644567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"1259","Sweden",380,1902,18,1,0,2,7.05,1.5,NA,NA,0,0,0,0,-9,0,1,0,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1.66666662693024,0.00153771741315722,NA,2108.93373917058,5187,10939382784,-0.00716887321323156,1,6.87836095764273,6.87836095764273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"1268","Sweden",380,1903,18,1,0,5,10.17,1.5,8.80000019073486,NA,0,0,0,0,-8,0,1,0,1,0,0,0,0,NA,26.99,2.79,NA,1,0,0,0,0,0,0,0,2.42902398109436,0.0016211896436289,NA,2219.65533901859,5210,11566199808,0.0572991222143173,0,8.02300388433319,8.02300388433319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"1285","Sweden",380,1904,18,1,0,5,10.21,1.5,NA,NA,0,0,0,0,-7,0,1,0,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.42902398109436,0.00162845547311008,NA,2257.83168836633,5241,11834177536,0.0231690388172865,0,8.01312447078747,8.01312447078747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"1296","Sweden",380,1905,18,1,0,5,10.37,1.5,NA,NA,0,0,0,0,-6,0,1,0,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.42902398109436,0.00180618872400373,NA,2225.41319726696,5278,11743550464,-0.00765807926654816,1,8.21393713813069,8.21393713813069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"1326","Sweden",380,1906,19,1,0,5,10.36,1.5,NA,NA,0,0,0,0,-5,0,1,0,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.42902398109436,0.00178127456456423,NA,2403.43338774395,5315,12771945472,0.0875710472464561,0,7.12096358955498,7.12096358955498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"1344","Sweden",380,1907,19,1,0,5,10.44,1.5,NA,NA,0,0,0,0,-4,0,1,0,1,0,0,0,0,NA,21.46,2.99,NA,1,0,0,1,0,0,1,1,2.59569072723389,0.00187316664960235,NA,2563.37701196836,5357,13729990656,0.0750116854906082,0,7.1654953145917,7.1654953145917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"1348","Sweden",380,1908,19,1,0,5,11.2,1.5,NA,NA,0,0,0,0,-3,0,1,0,1,0,0,0,0,NA,NA,NA,53.8,1,0,0,0,0,0,1,1,2.59569072723389,0.0016821906901896,NA,2484.40408562652,5404,13423536128,-0.02232008241117,1,6.84570655848546,6.84570655848546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"1371","Sweden",380,1909,19,1,0,5,11.81,1.5,NA,NA,0,0,0,0,-2,0,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3.04399442672729,0.00157387845683843,NA,2497.317995561,5453,13616141312,0.0143483197316527,0,7.32125850340136,7.32125850340136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"1394","Sweden",380,1910,19,1,0,5,11.34,4,NA,NA,0,0,0,0,-1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3.04399442672729,0.00183608941733837,NA,2543.12851493428,5499,13983956992,0.0270132105797529,0,7.67831552482715,7.67831552482715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"1400","Sweden",380,1911,20,1,0,5.1,11.25,4,12.0200004577637,NA,0,0,0,1,0,1,1,1,1,1,1,0,0,NA,19.57,3.02,NA,0,0,0,0,0,0,0,0,3.04399442672729,0.00188778655137867,NA,2606.40827861407,5542,14442451968,0.0327872112393379,0,7.44918436441982,7.44918436441982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"1424","Sweden",380,1912,20,1,0,5.1,11.31,4,NA,NA,0,0,0,1,1,1,1,1,1,1,1,0,0,NA,20.92,3.55,NA,0,0,0,0,0,0,1,1,3.33110642433167,0.00214573205448687,NA,2705.30797137284,5583,15102015488,0.0456683896481991,0,6.62046699336985,6.62046699336985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"1432","Sweden",380,1913,20,1,0,17.1,23.17,4,NA,NA,0,0,0,1,2,1,1,1,1,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,1,3.33110642433167,0.00212713098153472,NA,2874.0789977902,5621,16154754048,0.0697084814310074,0,6.51155778894472,6.51155778894472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"1460","Sweden",380,1914,20,1,0,5.1,11.48,4,NA,NA,0,0,0,1,3,1,1,1,1,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,1,1,5.44829940795898,0.00186507462058216,NA,2935.06638969634,5659,16609165312,0.0281286407262087,0,6.39344782034346,6.39344782034346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"1480","Sweden",380,1915,20,1,0,5.1,12.25,4,NA,NA,0,0,0,1,4,1,1,1,1,1,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4.5816330909729,0.00301288743503392,NA,3036.99839189122,5696,17298751488,0.0415184125304222,0,8.37493125572869,8.37493125572869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"1487","Sweden",380,1916,21,1,0,5.1,11.56,4,23.7199993133545,NA,0,0,0,1,5,1,1,1,1,1,1,0,0,NA,28.04,5.12,NA,0,0,0,0,0,0,0,0,5.7930760383606,0.00344780809246004,NA,3205.49445298743,5735,18380675072,0.0625434517860413,0,7.56203568827385,7.56203568827385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"1501","Sweden",380,1917,21,1,0,5.1,11.29,4,NA,NA,0,0,0,1,6,1,1,1,1,1,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,1,1,8.65791320800781,0.00357844913378358,NA,3010.52537806269,5779,17400569856,-0.0533225908875465,1,9.71945048121701,9.71945048121701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"1521","Sweden",380,1918,21,1,0,17.1,23.93,8,NA,NA,0,0,0,1,7,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,1,1,0,0,0,1,1,11.0785179138184,0.0054040583781898,NA,2782.24513656563,5807,16155073536,-0.0715779066085815,1,9.58969398522687,9.58969398522687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"1539","Sweden",380,1919,21,1,0,17.1,24.28,8,NA,NA,0,0,0,1,8,1,1,1,1,1,1,1,0,NA,16.33,2.91,NA,0,0,0,0,0,0,1,1,13.2331371307373,0.00883433409035206,NA,2824.65547661196,5830,16469749760,0.019478477537632,0,8.08590188537661,8.08590188537661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"1568","Sweden",380,1920,21,1,0,20.4,33.79,8,12.8800001144409,NA,0,0,0,1,9,1,1,1,1,1,1,1,1,NA,13.48,1.84,51.5,0,0,0,0,0,0,1,1,26.9831371307373,0.00976414326578379,NA,3004.16717070162,5876,17651503104,0.0717529654502869,0,7.02967486522911,7.02967486522911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"1581","Sweden",380,1921,22,1,0,23.4,37.92,8,NA,NA,0,0,0,1,10,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,1,1,37.2509346008301,0.00402608560398221,NA,2849.53342791199,5929,16897649664,-0.0427076071500778,1,8.42951365756162,8.42951365756162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
"1603","Sweden",380,1922,22,1,0,23.4,37.97,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,37.2509346008301,0.00394235178828239,NA,3053.63985999687,5971,18235435008,0.0791699066758156,0,8.38487848784878,8.38487848784878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
"1619","Sweden",380,1923,22,1,0,23.4,38.19,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,37.7281875610352,0.00426227832213044,NA,3151.33926229888,5997,18896547840,0.0362542942166328,0,3.67023569023569,3.67023569023569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
"1645","Sweden",380,1924,22,1,0,23.4,38.53,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,37.7281875610352,0.0043520457111299,NA,3366.49875893771,6021,20266686464,0.0725073516368866,0,8.58681247573444,8.58681247573444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
"1659","Sweden",380,1925,22,1,0,22.6,37.75,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,32.7281875610352,0.0044302074238658,NA,3442.9600497439,6045,20812935168,0.0269530341029167,0,8.04270688125713,8.04270688125713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
"1681","Sweden",380,1926,23,1,0,21.1,36.28,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,31.8533058166504,0.00447262777015567,NA,3610.61607534636,6064,21897103360,0.0520910769701004,0,8.13322135125047,8.13322135125047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0
"1684","Sweden",380,1927,23,1,0,21.1,36.27,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,-5,NA,NA,NA,0,0,0,0,0,0,0,0,31.8533058166504,0.00464680790901184,NA,3728.04024022925,6081,22669967360,0.0352952629327774,0,8.30582572204394,8.30582572204394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0
"1713","Sweden",380,1928,23,1,0,20.9,34.42,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,-4,NA,NA,NA,0,0,0,0,0,0,0,0,31.8670444488525,0.00465481448918581,NA,3834.65934613611,6097,23381995520,0.0314084328711033,0,8.44271902602053,8.44271902602053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0
"1732","Sweden",380,1929,23,1,0,20,33.34,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,-3,NA,NA,NA,0,0,0,0,0,0,1,1,31.8697242736816,0.00480753229930997,NA,4062.72755775468,6113,24837120000,0.0622326917946339,0,8.29839111715386,8.29839111715386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0
"1747","Sweden",380,1930,23,1,0,20,33.73,8,18.5400009155273,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,-2,13.74,1.52,50,0,0,0,0,0,0,1,1,33.1695556640625,0.00398575747385621,NA,4237.6909805987,6131,25983178752,0.0461429804563522,0,8.81914580265096,8.81914580265096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0
"1764","Sweden",380,1931,24,1,0,20.3,35.47,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,-1,NA,NA,NA,0,0,0,1,0,0,1,1,33.9988594055176,0.00277908565476537,NA,4129.22415452916,6152,25401608192,-0.0223825797438622,1,9.56320547275837,9.56320547275837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0
"1782","Sweden",380,1932,24,1,0,24.3,40.26,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,0,0,0,1,0,0,1,1,33.9665870666504,0.00153136486187577,NA,3967.88426458563,6176,24506368000,-0.0352434441447258,1,9.66892477353289,9.66892477353289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0
"1806","Sweden",380,1933,24,1,0,27.3,42.77,8,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,35.0868339538574,0.00181785505264997,NA,4033.4330682245,6201,25008633856,0.0204953197389841,0,9.54581293481062,9.54581293481062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0
"1819","Sweden",380,1934,24,1,0,29.5,44.39,20,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,2,11.95,1.12,NA,0,0,0,0,0,0,0,0,35.0695838928223,0.00260800449177623,NA,4294.08369829466,6222,26717267968,0.0683217719197273,0,9.25657676839366,9.25657676839366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0
"1844","Sweden",380,1935,24,1,0,29.5,44.04,20,25.5799999237061,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,3,12.32,1.21,42.8,0,0,0,0,0,0,0,0,39.2645492553711,0.00267260055989027,NA,4491.7283879943,6242,28039063552,0.0494734570384026,0,9.91159293006916,9.91159293006916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0
"1855","Sweden",380,1936,25,1,0,33.5,48.08,20,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,4,NA,NA,NA,0,0,0,0,0,0,0,0,40.7538375854492,0.00295315845869482,NA,4640.37497233233,6259,29041760256,0.0357607044279575,0,10.2794360669283,10.2794360669283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0
"1877","Sweden",380,1937,25,1,0,33.5,48.08,20,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,5,NA,NA,42.7,0,0,0,0,0,0,0,0,36.641429901123,0.00393523555248976,NA,4754.85629399575,6276,29842380800,0.0275679063051939,0,10.8339803995477,10.8339803995477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0
"1909","Sweden",380,1938,25,1,0,35,50.03,20,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,40.2047920227051,0.00349351251497865,NA,4900.869956174,6297,30861596672,0.034153301268816,0,11.7101655060143,11.7101655060143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0
"1914","Sweden",380,1939,25,1,0,53.7,65.21,20,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,1,1,46.3279838562012,0.00360880396328866,NA,5251.15589705758,6326,33217826816,0.076348289847374,0,12.0083784459066,12.0083784459066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0
"918","Switzerland",225,1880,13,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,0,0,0,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00204135105013847,NA,3427.37853616453,2839,9729253376,0.0457448959350586,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"935","Switzerland",225,1881,14,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00214369245804846,NA,3576.6859608289,2853,10205180928,0.0489171706140041,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"946","Switzerland",225,1882,14,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00223458139225841,NA,3429.98407355991,2863,9820090368,-0.0377348102629185,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"971","Switzerland",225,1883,14,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00218352605588734,NA,3539.19463825158,2874,10171085824,0.0357425883412361,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"983","Switzerland",225,1884,14,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00175566761754453,NA,4017.90260637897,2885,11591929856,0.139694422483444,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"995","Switzerland",225,1885,14,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00132008350919932,NA,4455.42190942253,2896,12901680128,0.112988114356995,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"1015","Switzerland",225,1886,15,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00134736811742187,NA,4623.49655905642,2907,13439060992,0.0416520051658154,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"1028","Switzerland",225,1887,15,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00142949016299099,NA,4560.87909578392,2918,13308997632,-0.00967800989747047,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"1050","Switzerland",225,1888,15,1,0,0,0,0,NA,NA,0,0,0,1,NA,1,1,1,1,1,1,1,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2.29999995231628,0.00146458414383233,NA,4708.03404835265,2929,13789731840,0.036120992153883,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
