"","leave_share","import_shock","immigrant_share","immigrant_arrivals","fiscal_cuts","median_wage_growth","UKIP_vote_share","nuts3","nuts1"
"104",31.3802624850861,0.186958596110344,14.6428571428571,2.84336201506535,-27.1324768066406,-3.03957915306091,18.7448043823242,"UKJ21","UKJ"
"105",54.5326314844617,0.308516651391983,9.00562851782364,0.861937742598371,-71.8972320556641,-4.25241756439209,35.5248718261719,"UKJ22","UKJ"
"106",46.8813851318334,0.230190172791481,15.3745072273325,1.91081216778632,-266.475921630859,-8.02286148071289,28.8067970275879,"UKJ25","UKJ"
"107",49.6664947567475,0.230190172791481,12.1134020618557,1.21721723377767,-262.157958984375,-7.76982164382935,30.9209651947021,"UKJ26","UKJ"
"108",55.9608673834851,0.331330090761185,5.05747126436782,1.41518835957744,-146.264877319336,2.23623156547546,37.4219818115234,"UKJ27","UKJ"
"109",50.2567884442992,0.331330090761185,12.9533678756477,1.61275001755234,-229.408325195312,-0.50272673368454,32.4747657775879,"UKJ28","UKJ"
"110",58.0794165316045,0.405710011720657,12.5,2.32553252593459,-96.8653030395508,-1.20479357242584,34.2299728393555,"UKJ31","UKJ"
"111",53.8030000464403,0.183617442846298,19.4331983805668,3.3332365494614,-108.76252746582,-3.32226085662842,29.2349491119385,"UKJ32","UKJ"
"112",61.9463340891912,0.279123574495316,5.18518518518519,0.629369757848428,3.42895546054933e-05,-4.63436508178711,40.9311103820801,"UKJ34","UKJ"
"113",57.8043202993593,0.342208355665207,5.56792873051225,0.448679755278799,-185.237228393555,-1.13684678077698,35.9178047180176,"UKJ35","UKJ"
"114",50.9741164624334,0.342208355665207,5.49242424242424,0.826802495508902,-261.740112304688,-0.656378030776978,31.1764354705811,"UKJ36","UKJ"
"115",52.1887067853052,0.342208355665207,11.9777158774373,1.39876811311513,-250.693771362305,-2.26179981231689,30.1471405029297,"UKJ37","UKJ"
"116",64.0791728467952,0.415210217237473,10.2189781021898,1.52305375087112,-72.4560394287109,-0.769171833992004,41.8810768127441,"UKJ41","UKJ"
"117",63.8418625129535,0.221665620803833,10.8882521489971,1.88235721222352,-105.356155395508,-2.68214225769043,41.9816246032715,"UKJ43","UKJ"
"118",59.3522029887876,0.221665620803833,9.14396887159533,1.36888199032097,-40.0311965942383,-5.79835271835327,40.5061111450195,"UKJ44","UKJ"
"119",59.0492911215571,0.221665620803833,13.3333333333333,2.18342831001745,-174.754211425781,-3.91082382202148,37.7944602966309,"UKJ45","UKJ"
