"","ID","support_iec","altruism","reciprocity","industry","emp_status","age","female","educ_high","incgr_high","right"
"1422",148852825,1,0,0,1,1,60,1,1,1,0
"1423",148852828,0,1,1,NA,3,83,1,0,0,1
"1424",148852915,0,1,0,NA,3,62,0,1,1,0
"1425",148853608,1,0,0,NA,0,59,1,0,0,0
"1426",148853921,0,0,0,NA,2,53,1,1,0,1
"1427",148854118,1,0,1,NA,0,63,1,1,0,1
"1428",148854386,1,1,1,NA,3,69,1,0,0,1
"1429",148854634,0,1,1,1,1,62,0,0,1,1
"1430",148854648,1,1,1,NA,0,23,1,1,1,0
"1431",148854665,1,1,1,0,1,43,0,1,1,0
"1432",148854668,0,1,1,NA,3,60,0,0,0,1
"1433",148854672,1,0,0,1,1,57,0,0,0,1
"1434",148854721,0,0,0,NA,3,69,1,1,0,0
"1435",148854727,1,1,1,0,1,26,0,1,1,0
"1436",148854735,0,0,0,NA,0,55,0,1,0,0
"1437",148854755,1,0,1,NA,2,35,0,0,0,0
"1438",148854756,1,1,0,NA,3,69,1,0,0,0
"1439",148854759,0,0,1,NA,3,55,1,0,0,1
"1440",148854769,1,0,0,NA,3,61,1,0,1,0
"1441",148855256,1,0,0,0,1,46,1,0,0,1
"1442",148855291,0,1,0,0,1,56,1,1,1,1
"1443",148856099,0,0,0,NA,3,60,0,1,0,1
"1444",148856458,0,0,1,1,1,36,0,0,0,0
"1445",148856476,0,0,0,NA,2,28,1,1,0,0
"1446",148856527,1,0,1,0,1,56,1,1,1,0
"1447",148856558,1,0,0,0,1,34,1,1,0,0
"1448",148856620,0,0,0,0,1,29,0,1,0,0
"1449",148856643,1,1,1,0,1,25,0,1,1,0
"1450",148856653,1,0,0,NA,0,53,0,1,0,0
"1451",148856658,0,1,1,0,1,56,1,0,1,1
"1452",148856669,0,0,1,0,1,28,1,1,0,0
"1453",148856670,0,0,0,0,1,42,1,1,0,0
"1454",148856677,0,0,0,1,1,57,0,1,0,0
"1455",148856685,1,0,1,NA,0,63,1,1,0,0
"1456",148856688,1,0,0,NA,1,58,0,1,0,0
"1457",148856699,0,0,1,NA,3,64,1,0,0,0
"1458",148856705,1,1,1,0,1,56,0,1,1,1
"1459",148856726,1,0,1,0,1,56,1,1,0,1
"1460",148856730,1,1,1,0,1,63,0,1,1,0
"1461",148856743,1,0,1,0,1,46,1,1,1,0
"1462",148856769,0,1,0,1,1,49,0,1,1,1
"1463",148856772,0,0,0,NA,3,63,1,0,0,0
"1464",148856785,0,0,0,1,1,48,0,1,1,1
"1465",148856802,0,0,1,NA,3,74,0,0,1,1
"1466",148857403,0,0,0,1,1,48,1,1,0,1
"1467",148857444,0,1,1,NA,0,51,1,1,0,0
"1468",148857553,0,0,0,0,1,31,1,1,0,0
"1469",148857572,1,1,0,NA,3,70,0,0,0,0
"1470",148857579,1,1,1,0,1,51,1,1,0,0
"1471",148857584,0,1,1,NA,0,19,1,1,1,0
"1472",148857657,1,1,0,1,1,48,0,1,1,0
"1473",148857822,1,1,1,NA,0,55,1,0,0,0
"1474",148858000,0,0,0,NA,3,63,1,1,1,0
"1475",148858115,1,0,0,NA,0,58,1,1,0,0
"1476",148858376,0,0,0,1,1,37,0,0,0,0
"1477",148858442,1,0,0,0,1,51,0,1,1,1
"1478",148858539,1,1,1,0,1,25,1,1,0,0
"1479",148858550,0,0,0,NA,0,42,0,0,0,0
"1480",148858551,1,0,0,0,1,46,1,0,0,0
"1481",148858553,0,0,0,0,1,56,1,1,1,1
"1482",148858556,1,0,1,0,1,59,1,0,1,1
"1483",148858563,1,1,1,0,1,59,1,0,0,1
"1484",148858571,0,0,0,1,1,27,0,1,1,1
"1485",148858581,1,1,0,NA,0,54,0,0,0,0
"1486",148858606,1,0,1,NA,0,45,0,1,1,0
"1487",148858609,1,1,1,0,1,29,0,1,0,0
"1488",148858614,0,0,0,0,1,69,1,1,1,1
"1489",148858660,1,0,0,NA,2,56,1,0,0,0
"1490",148858661,1,1,1,0,1,50,1,1,1,0
"1491",148858665,0,0,1,NA,3,71,1,0,0,1
"1492",148858666,1,0,0,NA,0,36,0,1,0,0
"1493",148858674,1,1,1,NA,3,85,0,0,1,0
"1494",148858681,0,0,0,NA,0,20,1,1,1,1
"1495",148858682,1,0,1,NA,2,47,1,1,0,0
"1496",148858683,0,1,0,NA,0,38,1,0,0,0
"1497",148858691,1,0,1,1,1,67,0,0,0,1
"1498",148858694,0,0,1,0,1,41,0,1,0,1
"1499",148859148,0,1,1,0,1,34,1,0,0,0
"1500",148859345,0,1,0,NA,0,51,1,1,1,1
"1501",148859425,1,1,1,NA,3,70,0,1,1,0
"1502",148859436,1,0,0,0,1,52,1,1,0,0
"1503",148859469,0,1,0,NA,2,73,1,1,1,1
"1504",148859502,0,1,1,NA,0,34,1,1,0,0
"1505",148859569,0,0,0,1,1,47,1,1,0,1
"1506",148859615,0,1,0,NA,0,30,1,1,0,0
"1507",148859626,0,1,1,1,1,58,0,0,1,1
"1508",148860270,1,1,0,NA,0,47,1,1,0,0
"1509",148860380,0,0,0,NA,0,57,1,0,0,0
"1510",148860520,1,1,1,0,1,57,0,1,1,0
"1511",148860522,1,0,1,NA,0,31,1,1,0,0
"1512",148860581,1,0,0,NA,0,49,1,0,0,1
"1513",148860586,1,0,1,NA,3,52,0,0,0,0
"1514",148860589,1,1,1,NA,3,64,1,0,0,0
"1515",148860591,1,0,0,NA,2,59,1,1,0,0
"1516",148860602,0,0,0,NA,3,60,0,1,1,1
"1517",148860614,1,0,0,NA,3,63,0,1,0,0
"1518",148860616,1,1,0,NA,3,64,0,1,0,0
"1519",148860635,0,1,1,NA,2,59,1,0,0,1
"1520",148860653,0,1,0,NA,3,75,1,0,0,1
"1521",148860663,0,0,0,NA,3,70,1,1,0,0
"1522",148860666,1,0,0,NA,3,75,1,0,0,1
"1523",148860725,1,0,1,NA,3,58,0,1,0,0
"1524",148861250,0,0,1,NA,2,47,1,1,1,1
"1525",148861509,0,1,1,0,1,62,1,0,0,0
"1526",148862116,0,0,0,0,1,54,0,0,1,1
"1527",148862125,0,1,0,NA,2,53,1,1,0,1
"1528",148862149,1,1,0,NA,0,62,1,1,1,0
"1529",148862221,0,1,0,NA,0,37,1,0,1,0
"1530",148862398,1,1,0,0,1,53,1,1,1,1
"1531",148862401,0,0,0,1,1,32,1,1,0,1
"1532",148862402,0,0,0,NA,3,62,1,0,1,0
"1533",148862439,1,0,1,0,1,57,0,0,0,1
"1534",148862445,0,0,1,NA,0,62,1,0,0,1
"1535",148862456,1,0,0,0,1,57,0,0,0,0
"1536",148862469,0,0,1,0,1,62,1,0,0,1
"1537",148862470,1,0,1,0,1,54,0,1,1,0
"1538",148862478,0,1,1,1,1,58,1,0,0,1
"1539",148862488,0,0,0,NA,0,35,1,0,0,0
"1540",148862499,0,0,0,1,1,57,1,0,0,0
"1541",148862521,0,0,1,0,1,55,1,0,1,0
"1542",148862530,1,1,1,0,1,64,1,1,0,0
"1543",148862944,0,1,1,NA,3,73,1,0,0,1
"1544",148863282,1,1,1,0,1,31,1,1,1,0
"1545",148863412,1,1,1,NA,0,57,0,0,0,0
"1546",148864005,1,1,0,0,1,57,0,0,0,0
"1547",148864202,0,1,1,1,1,46,1,0,0,0
"1548",148864288,1,1,1,0,1,56,0,1,1,0
"1549",148864298,1,0,0,NA,0,59,0,1,1,0
"1550",148864308,0,0,0,0,1,29,0,1,1,0
"1551",148864325,0,1,1,NA,0,59,1,0,0,0
"1552",148864343,0,1,1,NA,2,58,1,0,1,0
"1553",148864346,0,1,0,NA,0,53,1,1,0,1
"1554",148864374,1,0,0,NA,0,59,0,1,0,0
"1555",148864380,1,1,1,1,1,55,1,1,1,1
"1556",148864390,0,0,1,NA,3,78,1,0,0,1
"1557",148864391,1,0,0,NA,3,46,1,1,1,0
"1558",148864405,1,0,1,0,1,47,0,1,0,1
"1559",148864425,0,0,1,NA,3,66,1,0,1,0
"1560",148864426,0,0,1,NA,0,51,1,1,0,0
"1561",148864430,0,1,1,NA,3,64,1,1,1,1
"1562",148864449,1,1,0,NA,0,48,1,0,0,0
"1563",148865051,0,1,1,1,1,52,1,1,1,1
"1564",148865288,1,0,1,NA,0,54,0,1,0,1
"1565",148865983,0,0,0,NA,3,66,1,0,1,1
"1566",148866126,1,0,0,NA,0,57,0,0,1,0
"1567",148866144,1,0,0,1,1,57,0,1,0,0
"1568",148866151,0,0,1,0,1,35,1,1,0,1
"1569",148866158,1,0,0,NA,0,52,1,1,0,1
"1570",148866177,1,0,1,NA,3,72,1,0,0,1
"1571",148866185,1,0,1,NA,0,64,1,0,0,0
"1572",148866190,1,0,1,0,1,58,0,1,0,0
"1573",148866191,0,0,1,0,1,36,1,1,0,0
"1574",148866207,1,1,0,NA,3,60,0,0,1,0
"1575",148866213,0,0,0,NA,0,48,1,0,0,0
"1576",148866215,1,0,1,NA,0,64,0,0,0,0
"1577",148866217,0,0,0,NA,0,31,1,0,1,0
"1578",148866218,0,1,1,0,1,50,0,0,0,0
"1579",148866233,1,0,1,1,1,68,0,1,1,0
"1580",148866236,0,1,1,NA,0,47,0,0,0,0
"1581",148866239,0,0,0,NA,0,81,1,0,1,1
"1582",148866244,0,0,1,NA,3,72,1,0,1,1
"1583",148866520,1,1,1,NA,0,68,0,0,0,0
"1584",148867162,0,0,0,0,1,48,1,1,0,1
"1585",148867164,1,0,0,1,1,50,1,1,0,0
"1586",148867333,1,1,1,NA,0,21,0,1,1,0
"1587",148868044,1,0,0,NA,3,59,0,0,0,0
"1588",148868045,1,1,0,NA,3,83,1,0,0,0
"1589",148868052,1,1,1,NA,0,24,1,1,0,0
"1590",148868086,0,1,1,0,1,75,1,1,0,1
"1591",148868099,0,1,1,1,1,30,1,1,0,0
"1592",148868103,0,1,0,1,1,50,0,0,1,1
"1593",148868109,0,0,0,NA,0,84,1,0,0,1
"1594",148868124,1,1,0,NA,3,59,0,0,0,0
"1595",148868138,0,0,0,NA,3,70,1,0,0,0
"1596",148868139,0,1,0,1,1,47,0,0,1,1
"1597",148868142,0,1,1,0,1,62,1,1,0,0
"1598",148868151,1,1,0,NA,0,44,1,1,1,1
"1599",148868193,0,1,1,0,1,59,0,1,1,1
"1600",148868266,1,1,0,0,1,50,0,0,0,0
"1601",148868280,1,1,1,0,1,42,0,0,1,0
"1602",148868488,1,1,0,NA,3,63,0,1,0,1
"1603",148868493,1,1,0,NA,2,22,0,1,1,0
"1604",148868770,1,0,1,0,1,47,1,1,1,0
"1605",148869107,1,0,1,NA,3,57,0,1,0,0
"1606",148869521,1,1,0,NA,3,64,1,1,1,0
"1607",148869747,1,0,0,NA,3,66,1,0,0,0
"1608",148869801,1,1,1,1,1,26,1,1,1,0
"1609",148869981,1,1,0,NA,0,48,0,0,0,0
"1610",148869983,1,0,1,NA,3,75,1,0,0,0
"1611",148869988,0,0,1,1,1,48,0,0,1,0
"1612",148869989,1,1,1,1,1,29,0,1,1,1
"1613",148869993,1,0,0,NA,0,59,1,1,0,1
"1614",148870007,1,1,1,NA,3,62,1,1,0,0
"1615",148870018,0,0,1,NA,0,60,0,1,0,1
"1616",148870092,1,0,0,NA,3,64,0,1,1,0
"1617",148870363,0,0,1,0,1,46,0,1,0,1
"1618",148870377,1,0,1,NA,0,63,1,0,1,0
"1619",148870617,1,0,1,0,1,55,1,1,1,0
"1620",148870709,0,0,0,1,1,48,1,1,1,0
"1621",148870953,0,0,0,NA,3,58,0,0,0,0
"1622",148871298,0,0,0,NA,0,52,0,1,1,1
"1623",148871345,0,0,0,NA,3,71,1,1,1,1
"1624",148871760,0,0,1,1,1,49,0,0,1,1
"1625",148871775,0,0,1,1,1,46,0,0,0,1
"1626",148871781,1,0,1,0,1,31,1,1,0,1
"1627",148871796,0,0,1,1,1,34,0,0,1,1
"1628",148871801,0,1,1,1,1,63,0,1,1,1
"1629",148871828,0,0,0,NA,3,70,1,0,0,0
"1630",148871945,0,1,0,0,1,62,0,1,1,1
"1631",148872814,0,1,0,0,1,52,1,1,1,1
"1632",148873120,1,1,1,0,1,59,0,1,1,0
"1633",148873158,1,1,0,NA,3,60,1,1,0,0
"1634",148873213,1,1,0,NA,3,70,1,1,0,0
"1635",148873453,0,1,1,NA,0,58,1,1,1,1
"1636",148873558,0,0,0,NA,0,56,1,1,0,1
"1637",148873571,0,1,0,NA,3,68,1,0,0,0
"1638",148873572,1,0,1,NA,3,68,1,0,0,1
"1639",148873576,1,0,0,NA,2,23,1,1,1,0
"1640",148873577,0,0,1,NA,3,70,1,0,0,0
"1641",148873583,0,0,0,NA,3,70,1,1,0,1
"1642",148873588,1,1,0,1,1,36,0,0,0,1
"1643",148873693,1,0,0,1,1,61,0,1,0,0
"1644",148873888,0,1,0,0,1,54,0,1,1,1
"1645",148874120,0,0,1,NA,0,58,1,1,0,0
"1646",148874548,0,0,0,0,1,65,0,0,0,1
"1647",148874562,1,1,0,0,1,45,0,1,1,0
"1648",148874617,0,0,1,NA,0,52,0,0,0,0
"1649",148874618,1,0,1,0,1,29,0,1,0,0
"1650",148874647,1,1,0,0,1,64,1,1,0,0
"1651",148875447,0,0,0,1,1,62,0,0,1,1
"1652",148875458,1,0,0,0,1,38,0,1,1,0
"1653",148875476,0,0,0,NA,3,74,0,0,1,1
"1654",148875477,0,0,0,NA,3,75,1,0,0,1
"1655",148875498,1,0,1,0,1,27,1,1,0,1
"1656",148875501,1,1,1,NA,3,62,0,0,0,1
"1657",148875944,0,0,1,0,1,60,1,0,1,0
"1658",148876497,1,1,0,0,1,30,0,1,1,0
"1659",148877257,0,0,1,0,1,40,1,1,0,0
"1660",148877271,1,1,0,0,1,57,1,1,0,1
"1661",148877282,1,0,1,NA,0,58,1,0,0,0
"1662",148877423,0,0,0,1,1,53,0,1,1,1
"1663",148878125,1,1,1,NA,0,29,0,1,0,0
"1664",148878510,0,1,0,NA,0,55,1,0,0,1
"1665",148878977,0,0,1,1,1,60,0,0,0,1
"1666",148879119,1,1,0,0,1,57,0,1,0,1
"1667",148879239,0,1,0,NA,2,67,0,0,0,1
"1668",148880385,1,0,1,NA,3,64,1,1,0,0
"1669",148880754,1,0,0,NA,3,61,1,0,0,0
"1670",148880894,0,1,0,NA,1,53,0,0,0,1
"1671",148881327,1,1,1,NA,0,58,1,0,0,0
"1672",148881461,0,0,1,NA,0,42,1,1,0,0
"1673",148881668,1,0,1,1,1,51,0,1,1,1
"1674",148881989,0,0,1,NA,2,47,0,0,0,0
"1675",148882092,0,0,0,NA,0,28,1,1,0,0
"1676",148882108,0,1,1,0,1,52,1,1,1,0
"1677",148882374,1,0,0,NA,0,26,1,0,0,0
"1678",148883092,1,1,0,0,1,50,1,1,0,0
"1679",148884176,0,0,0,1,1,55,0,0,0,1
"1680",148884237,0,0,1,NA,0,52,1,1,0,0
"1681",148884239,0,0,0,NA,2,59,0,1,0,1
"1682",148885058,0,0,1,NA,2,36,1,0,1,0
"1683",148885891,1,0,0,NA,0,54,0,0,0,1
"1684",148885923,1,0,0,1,1,48,1,1,0,0
"1685",148885957,0,0,1,1,1,40,0,0,0,1
"1686",148885961,1,1,1,NA,0,56,1,0,0,0
"1687",148885967,1,1,1,NA,0,21,1,1,1,0
"1688",148885975,1,0,0,NA,0,56,1,0,0,0
"1689",148885980,1,0,1,NA,3,60,1,0,1,1
"1690",148887617,0,0,1,NA,3,67,1,0,0,1
"1691",148887898,1,0,0,0,1,60,0,1,1,1
"1692",148888496,0,0,0,NA,3,73,1,0,0,0
"1693",148888598,0,1,0,1,1,64,1,1,1,1
"1694",148889061,1,0,1,NA,0,29,1,1,0,0
"1695",148889476,0,0,1,1,1,45,0,0,0,1
"1696",148889477,1,0,0,NA,0,57,1,1,1,1
"1697",148889482,0,0,0,NA,3,69,0,0,1,1
"1698",148889483,1,0,1,NA,0,27,1,1,0,1
"1699",148889748,0,0,0,1,1,53,0,0,0,1
"1700",148890374,0,1,1,NA,3,73,1,1,0,1
"1701",148890405,1,0,1,NA,3,82,1,1,0,0
"1702",148890791,1,1,0,NA,0,59,1,1,1,0
"1703",148891090,0,1,1,NA,2,27,1,1,0,1
"1704",148891115,1,0,1,NA,2,24,0,1,1,1
"1705",148891167,1,1,1,1,1,42,1,0,1,1
"1706",148891647,1,1,1,1,1,60,1,1,1,0
"1707",148892321,1,1,1,0,1,41,0,1,1,0
"1708",148892865,1,0,1,NA,2,54,0,0,0,1
"1709",148892880,1,1,1,NA,0,22,0,1,1,0
"1710",148892890,1,0,0,NA,3,59,0,0,0,0
"1711",148892910,1,1,0,NA,3,68,0,0,0,0
"1712",148892914,0,0,0,1,1,55,0,0,1,1
"1713",148892952,0,0,1,1,1,60,0,1,0,1
"1714",148893183,1,1,1,NA,3,85,0,0,0,1
"1715",148893412,0,0,1,NA,0,46,1,1,1,0
"1716",148894457,1,1,0,NA,2,58,0,0,0,0
"1717",148894587,1,1,0,NA,3,59,0,1,1,0
"1718",148895056,1,1,1,1,1,54,1,1,1,0
"1719",148895255,1,0,1,NA,0,22,1,1,0,0
"1720",148895950,1,0,0,0,1,54,1,1,1,1
"1721",148896271,1,1,1,NA,2,22,1,1,0,1
"1722",148896289,1,0,1,NA,0,26,1,1,0,0
"1723",148896344,0,0,0,NA,0,23,1,1,0,0
"1724",148896364,0,0,0,NA,3,67,0,0,1,1
"1725",148896365,0,0,1,1,1,55,0,0,0,0
"1726",148896375,0,1,1,NA,2,51,0,0,0,1
"1727",148896960,1,0,1,NA,3,83,1,0,0,1
"1728",148897979,0,0,1,NA,2,29,0,1,0,0
"1729",148898106,0,1,0,1,1,61,0,0,0,0
"1730",148898147,0,1,1,NA,2,29,0,1,0,0
"1731",148898981,1,0,1,NA,2,59,1,0,0,1
"1732",148899725,0,1,1,NA,3,61,0,0,1,1
"1733",148899753,1,0,1,NA,2,25,0,1,0,0
"1734",148899771,1,0,1,NA,0,60,0,0,0,0
"1735",148899779,1,1,1,NA,0,31,0,0,1,0
"1736",148899781,0,0,0,NA,3,80,1,0,0,1
"1737",148899791,1,0,0,NA,0,77,1,0,0,0
"1738",148900079,0,1,0,0,1,40,0,1,0,1
"1739",148900319,0,0,0,NA,3,68,1,0,0,1
"1740",148901402,0,0,0,1,1,28,0,1,0,0
"1741",148902157,0,0,0,NA,0,51,1,0,1,0
"1742",148902253,1,1,1,NA,2,28,0,1,0,1
"1743",148902319,1,0,0,0,1,57,0,1,1,0
"1744",148902899,1,0,0,0,1,24,1,1,1,0
"1745",148902985,1,0,1,NA,0,59,0,0,0,0
"1746",148903007,1,0,0,1,1,52,0,0,0,0
"1747",148903008,0,1,0,0,1,62,0,1,1,1
"1748",148903011,0,0,1,NA,3,62,1,0,0,1
"1749",148903019,0,0,0,NA,2,51,0,0,1,0
"1750",148903161,0,0,0,0,1,58,0,1,0,1
"1751",148903173,0,0,0,NA,3,71,0,0,0,1
"1752",148903457,0,1,0,NA,0,39,1,1,0,0
"1753",148903732,0,0,0,0,1,57,1,1,0,1
"1754",148904568,0,0,1,NA,3,47,0,0,0,0
"1755",148904578,1,0,0,NA,0,29,1,1,0,0
"1756",148904692,1,0,0,0,1,38,0,1,1,1
"1757",148905156,0,0,0,0,1,64,1,0,0,1
"1758",148905514,0,0,0,NA,2,60,1,1,0,0
"1759",148905751,0,0,0,NA,0,28,1,1,0,0
"1760",148905786,1,1,0,NA,3,66,1,1,1,0
"1761",148906152,0,0,0,0,1,22,0,1,0,0
"1762",148906166,0,0,0,0,1,56,0,0,1,0
"1763",148906192,1,0,1,NA,1,41,0,1,0,0
"1764",148906208,0,0,1,NA,0,56,0,1,0,1
"1765",148906224,0,0,1,0,1,60,0,1,1,0
"1766",148906227,0,0,0,NA,3,65,1,1,0,0
"1767",148906235,1,0,1,0,1,25,1,1,0,0
"1768",148906523,1,0,1,0,1,50,0,0,0,0
"1769",148907304,1,0,0,NA,2,39,1,0,0,0
"1770",148907455,0,0,1,0,1,60,1,1,0,0
"1771",148907714,1,0,0,1,1,52,1,1,1,0
"1772",148907722,0,0,0,NA,3,72,1,1,1,0
"1773",148908858,0,0,1,NA,2,50,0,0,0,1
"1774",148908912,1,1,1,NA,0,45,1,1,1,0
"1775",148909305,0,1,1,NA,0,27,1,1,0,0
"1776",148909313,0,0,0,NA,3,67,1,0,0,1
"1777",148909337,0,0,1,0,1,48,1,0,0,0
"1778",148910115,1,1,1,1,1,29,0,0,0,1
"1779",148910120,0,0,0,NA,3,78,1,1,0,0
"1780",148910528,1,0,1,NA,0,54,1,1,0,0
"1781",148910849,1,0,0,NA,0,50,0,0,0,0
"1782",148911346,1,0,0,NA,0,59,1,1,1,1
"1783",148911537,1,0,1,0,1,27,1,1,0,0
"1784",148911609,0,1,1,0,1,32,0,1,0,0
"1785",148911785,1,0,0,0,1,33,0,0,0,0
"1786",148912482,1,0,1,0,1,22,1,1,0,0
"1787",148912492,1,0,1,NA,3,71,0,0,0,0
"1788",148912493,0,1,0,NA,1,66,1,0,0,1
"1789",148913337,1,0,1,1,1,51,0,1,1,0
"1790",148913610,1,0,1,NA,0,20,0,1,1,0
"1791",148913635,0,0,1,0,1,56,1,0,0,1
"1792",148916363,0,0,1,0,1,22,1,1,0,0
"1793",148916580,1,1,0,1,1,56,0,1,0,0
"1794",148917018,1,0,1,NA,0,30,1,1,1,0
"1795",148917934,0,0,0,NA,0,57,1,0,0,1
"1796",148918009,1,1,0,NA,3,77,1,0,0,0
"1797",148918220,0,0,0,0,1,40,1,0,0,0
"1798",148918478,1,1,1,NA,0,26,1,1,1,0
"1799",148920113,0,0,1,NA,0,48,1,0,0,1
"1800",148920768,0,0,1,NA,2,44,0,0,0,0
"1801",148920792,1,0,0,NA,3,78,1,0,0,0
"1802",148920804,0,0,0,NA,2,34,0,0,0,1
"1803",148920829,1,0,1,NA,0,62,0,0,0,1
"1804",148920838,1,0,1,NA,3,71,1,0,0,0
"1805",148921340,0,0,0,1,1,44,1,1,0,0
"1806",148922000,1,0,1,NA,0,50,0,1,1,0
"1807",148922304,1,1,1,NA,0,64,0,0,0,0
"1808",148922364,1,0,0,NA,3,71,0,0,0,0
"1809",148922868,1,0,1,NA,2,25,1,1,0,0
"1810",148923468,0,0,1,0,1,29,0,1,1,1
"1811",148923918,1,1,1,NA,2,27,1,1,0,1
"1812",148923935,1,1,1,NA,3,64,0,0,0,1
"1813",148923975,1,1,0,NA,3,76,0,0,0,1
"1814",148923993,1,1,0,NA,3,80,0,0,0,1
"1815",148924002,0,0,0,NA,0,64,1,0,0,0
"1816",148924587,1,0,1,1,1,24,1,1,0,0
"1817",148924727,1,0,1,NA,2,24,0,0,1,0
"1818",148925631,1,0,1,1,1,30,1,0,0,0
"1819",148925657,1,0,0,NA,0,19,1,1,1,0
"1820",148925662,1,0,1,NA,0,74,0,0,0,0
"1821",148925664,0,1,1,0,1,72,1,0,1,1
"1822",148925674,1,1,1,NA,0,55,0,0,0,0
"1823",148927313,0,0,0,NA,3,74,1,0,0,0
"1824",148927339,1,0,0,NA,3,72,0,0,1,1
"1825",148927394,1,0,1,0,1,33,1,1,1,1
"1826",148927407,0,0,1,1,1,56,0,0,0,1
"1827",148927408,1,1,0,NA,0,68,1,0,0,0
"1828",148927419,1,1,0,1,1,65,0,0,0,0
"1829",148927420,0,0,1,NA,0,29,1,1,0,1
"1830",148928161,0,0,1,NA,3,66,1,0,0,1
"1831",148928202,0,1,0,1,1,45,0,1,1,1
"1832",148929219,1,0,0,NA,3,66,0,0,0,0
"1833",148929301,0,1,0,NA,3,68,1,0,0,0
"1834",148929311,0,0,1,NA,3,70,0,0,1,1
"1835",148929319,0,0,0,NA,0,62,1,0,0,1
"1836",148929320,0,0,1,NA,3,66,1,0,0,0
"1837",148929326,1,0,1,NA,0,19,1,1,1,0
"1838",148929351,1,0,1,0,1,27,0,1,0,0
"1839",148930017,1,0,1,0,1,29,1,1,0,1
"1840",148931039,0,0,0,1,1,28,0,1,1,1
"1841",148931044,0,0,0,NA,3,62,1,1,0,0
"1842",148931108,1,0,0,1,1,42,1,1,0,0
"1843",148931114,0,0,0,NA,0,57,1,0,1,1
"1844",148931168,1,0,0,NA,3,81,0,0,0,0
"1845",148931172,1,0,1,NA,0,51,1,1,1,0
"1846",148931177,0,0,0,NA,2,62,0,0,0,0
"1847",148931180,1,1,1,NA,3,69,0,0,0,1
"1848",148931197,0,0,1,NA,3,75,0,0,1,1
"1849",148931201,0,1,1,0,1,47,1,1,0,1
"1850",148931204,0,0,0,1,1,50,0,0,0,0
"1851",148932050,0,0,0,NA,2,27,1,1,0,1
"1852",148932670,1,0,1,0,1,63,1,1,1,0
"1853",148933424,0,1,0,0,1,56,1,1,0,0
"1854",148933450,1,1,0,NA,3,61,0,1,1,0
"1855",148933457,0,0,0,NA,3,61,1,1,0,1
"1856",148933468,0,0,0,NA,0,63,0,0,0,1
"1857",148933476,0,0,0,0,1,68,1,1,1,0
"1858",148933477,1,1,1,1,1,23,0,1,1,0
"1859",148933484,1,1,0,0,1,56,0,0,1,0
"1860",148933490,0,0,1,0,1,54,1,0,0,1
"1861",148933494,1,0,1,NA,0,46,0,1,0,0
"1862",148933504,0,1,1,NA,3,65,1,0,1,0
"1863",148933518,1,0,0,NA,0,35,1,0,0,0
"1864",148933522,0,1,1,NA,3,67,0,0,1,1
"1865",148933525,1,1,1,NA,3,72,1,0,0,0
"1866",148933552,1,1,1,NA,3,71,0,0,0,0
"1867",148933555,1,0,1,0,1,41,0,1,1,0
"1868",148933559,0,0,0,0,1,62,1,1,1,0
"1869",148933567,0,1,0,0,1,49,1,1,0,0
"1870",148933577,1,1,0,NA,3,78,1,0,0,0
"1871",148933578,0,1,1,NA,0,47,1,0,0,0
"1872",148934004,1,0,1,NA,0,55,1,1,1,0
"1873",148934349,1,0,0,NA,0,57,0,0,1,0
"1874",148934676,0,0,0,0,1,55,0,1,1,1
"1875",148935291,1,0,0,0,1,46,1,1,0,1
"1876",148935311,1,0,1,NA,3,63,0,0,0,0
"1877",148935462,0,0,0,1,1,27,1,1,1,0
"1878",148935467,1,1,1,NA,0,69,0,0,0,0
"1879",148935492,1,0,1,NA,3,69,1,1,0,0
"1880",148935499,0,0,1,0,1,62,1,0,0,1
"1881",148935502,1,0,1,0,1,59,1,1,1,0
"1882",148935530,0,1,0,NA,3,73,1,0,0,1
"1883",148935532,0,0,0,NA,3,78,1,0,0,0
"1884",148935535,0,0,1,NA,2,40,0,1,1,1
"1885",148935539,0,1,1,NA,0,53,1,1,0,1
"1886",148935540,0,0,1,1,1,48,0,1,0,1
"1887",148935551,0,0,1,NA,3,65,0,0,0,1
"1888",148935553,1,1,1,NA,0,73,1,1,1,0
"1889",148935584,0,0,0,0,1,37,1,1,1,1
"1890",148935593,1,0,1,NA,3,65,1,0,0,1
"1891",148935596,1,1,0,NA,0,52,1,0,0,0
"1892",148935604,1,0,1,0,1,34,1,1,1,0
"1893",148936121,0,1,0,NA,3,71,1,0,0,0
"1894",148936326,0,1,0,NA,0,52,1,1,1,1
"1895",148937509,1,0,0,NA,3,74,1,0,0,0
"1896",148937519,0,1,0,NA,0,38,0,0,0,1
"1897",148937525,0,1,0,NA,3,63,0,0,0,1
"1898",148937527,0,0,1,1,1,33,0,0,0,1
"1899",148937530,1,1,1,NA,3,65,1,0,0,0
"1900",148937537,0,0,0,1,1,55,1,1,0,0
"1901",148937548,0,1,0,NA,0,51,0,0,0,0
"1902",148937577,0,1,1,NA,3,87,1,0,0,1
"1903",148937578,0,0,1,NA,0,58,0,1,1,1
"1904",148937647,0,1,1,1,1,66,1,0,0,0
"1905",148937656,1,1,0,0,1,59,0,1,1,0
"1906",148938128,0,1,0,NA,0,63,1,0,0,1
"1907",148938135,1,0,1,0,1,56,1,1,1,0
"1908",148939572,0,1,1,1,1,51,0,0,0,1
