price,age,bathroom,bedroom,buyage,chnone,dholborn,floorm2,prkspace,chtgas,chtelec,phouse
95999.97,41,1,2,31,0,10.99802,74,1,1,0,0
81999.97,116,1,1,30,0,10.50138,45,0,1,0,0
265000,71,1,3,28,0,10.7499,141,0,1,0,1
177000,71,1,4,33,0,11.0817,113,0,1,0,1
92500.02,31,1,2,44,0,10.74405,77,0,1,0,0
94999.96,101,1,2,28,0,10.42145,76,0,1,0,0
90000.02,101,1,1,29,0,10.45149,69,0,1,0,0
120000,121,1,2,31,0,10.57323,110,0,1,0,0
66999.99,31,1,2,44,0,11.45877,75,0,1,0,0
221000,71,1,3,40,0,11.255,117,0,1,0,1
119149.9,101,1,2,28,0,10.70387,100,0,1,0,1
120000,101,1,2,28,0,10.70387,100,0,1,0,1
140000,141,1,2,43,0,11.07041,84,1,1,0,1
132000,101,1,2,28,0,11.13519,103,0,1,0,1
65000.02,71,1,2,44,1,11.66353,48,0,0,0,0
189000.1,101,1,5,43,0,12.18065,187,0,1,0,1
56000.02,14,1,1,30,1,10.73488,35,1,0,0,0
128000,116,1,2,30,0,10.95155,60,0,1,0,0
70000.03,11,1,1,34,0,11.4375,49,0,1,0,0
116000,101,1,2,34,0,11.0629,56,1,1,0,0
90499.99,51,1,2,35,0,10.89266,63,0,1,0,0
76499.97,121,1,1,55,0,11.18456,55,0,1,0,0
59994.97,36,1,1,25,0,11.92244,52,0,1,0,0
102000,86,1,3,42,0,13.97162,90,0,1,0,1
90499.99,91,1,2,26,0,14.71425,96,0,1,0,1
90000.02,101,1,2,23,0,14.64499,67,0,1,0,1
106000,71,1,3,40,0,15.59561,102,0,1,0,1
55000.01,51,1,2,34,0,14.23378,70,0,1,0,0
130000,101,1,2,32,0,8.771131,84,0,1,0,0
431000.1,201,2,7,40,0,8.923072,237,1,1,0,1
120000,101,1,1,23,0,8.108356,55,0,1,0,0
100001,101,1,1,33,0,7.328269,62,0,1,0,0
130000,101,1,2,28,0,7.050215,73,0,1,0,0
159000,101,1,2,32,0,6.9969,68,0,1,0,0
137000,71,1,2,28,0,7.259305,60,0,1,0,0
307000.2,101,2,4,29,0,5.938629,180,0,1,0,1
474999.8,101,1,5,37,0,7.243663,75,0,1,0,1
234000,101,1,3,30,0,6.402178,114,0,1,0,1
175000,101,1,2,35,0,6.827394,73,0,1,0,1
169999.9,101,1,3,31,0,6.214258,94,0,1,0,0
185000,101,1,2,30,0,6.471727,103,0,1,0,1
150000,111,1,2,26,0,6.732217,67,0,1,0,1
215599,121,1,2,32,0,6.157926,100,0,1,0,0
206999.9,1,1,3,31,0,7.895479,105,1,1,0,1
99950.01,101,1,1,30,0,8.445563,57,0,1,0,0
107000,121,1,2,52,0,8.445563,65,1,1,0,0
168000,101,1,3,45,0,9.012745,127,0,1,0,0
69995.02,71,1,1,30,0,8.917085,58,0,1,0,0
95500.02,101,1,1,32,0,9.012537,91,0,1,0,0
120000,96,1,1,31,0,8.657746,74,0,1,0,0
186999.9,101,1,3,30,0,8.714917,145,1,1,0,1
169950,71,1,3,33,0,9.088958,111,0,1,0,1
164949.9,116,1,3,44,0,9.097849,118,0,1,0,1
89995.04,51,1,2,29,0,8.88695,54,0,1,0,0
140000,31,1,3,34,0,9.428719,94,0,1,0,1
112000,31,1,2,38,0,8.209146,88,0,1,0,0
84000.04,101,1,1,32,0,8.616965,70,0,1,0,0
57999.97,66,1,1,39,0,8.655931,45,0,1,0,0
215000.1,111,1,2,29,0,6.60565,93,0,1,0,1
249000,101,1,3,30,0,6.528491,144,0,1,0,0
145000,101,1,2,34,0,7.957357,70,0,1,0,0
94999.96,101,1,1,37,0,7.335491,40,0,1,0,0
635000.2,101,2,5,33,0,7.044489,236,1,1,0,1
198500,71,1,3,62,0,12.32639,108,0,1,0,1
148000,41,1,3,68,0,12.25054,135,0,1,0,1
118000,51,1,2,30,0,13.06183,84,0,1,0,1
72000.01,101,1,1,29,0,12.91872,61,0,1,0,0
114000,101,1,2,26,1,13.48253,91,0,0,0,1
91999.97,131,1,2,26,0,12.74279,70,1,1,0,0
95999.97,101,1,2,31,0,12.85974,87,0,1,0,0
98949.99,101,1,2,31,0,12.85974,87,0,1,0,0
105000,101,1,2,29,0,12.72993,86,0,1,0,1
150000,71,1,3,47,0,9.758433,96,0,1,0,1
70999.98,101,1,1,35,0,10.04462,72,0,1,0,0
148999.9,71,1,3,32,0,9.448621,97,0,1,0,1
76499.97,63,1,1,25,1,9.579725,60,0,0,0,0
43000.02,101,1,1,35,0,9.104388,36,0,1,0,0
125000,111,1,2,28,0,10.1876,81,0,1,0,0
240000,101,1,5,28,0,10.40715,178,0,1,0,1
57000,101,1,1,57,0,10.05229,49,0,1,0,0
77000.04,101,1,1,32,0,10.12938,57,0,1,0,0
98500.05,51,1,2,32,0,10.16928,70,0,1,0,0
124995,65,1,2,28,0,10.5423,80,0,1,0,0
119000,31,1,2,23,0,9.811342,70,0,1,0,0
126000.1,101,1,3,27,0,9.118239,97,0,1,0,0
135000,111,1,2,30,0,9.779542,78,0,1,0,0
224999.9,32,1,4,34,0,8.931011,214,0,1,0,1
112500,101,1,2,32,0,10.04373,64,0,1,0,0
203000.1,101,1,4,30,0,8.58124,150,0,1,0,1
85000.01,71,1,2,31,0,10.00708,67,0,1,0,0
85999.99,121,1,1,30,0,9.947569,40,0,1,0,0
135000,91,1,2,29,0,9.084427,85,0,1,0,0
129950,13,1,2,36,0,9.24019,64,1,1,0,1
97999.98,31,1,2,29,0,9.824637,79,0,1,0,0
245000.1,99,2,5,40,0,9.581853,172,1,1,0,1
148000,151,1,2,26,0,8.821177,65,0,1,0,1
130000,91,1,3,25,0,9.465593,82,0,0,1,1
160000,121,1,3,27,0,9.536271,100,0,1,0,0
106995,21,1,3,44,0,14.72652,128,0,1,0,1
81499.99,16,1,2,30,0,14.30201,65,1,1,0,1
64500.03,11,1,1,30,0,14.45505,52,0,1,0,1
78000.02,16,1,2,26,0,15.04577,67,1,1,0,1
103000,13,1,3,39,0,15.0821,96,1,1,0,1
66999.99,51,1,3,29,0,14.62756,102,0,1,0,1
66999.99,33,1,3,54,1,14.13733,80,0,0,0,0
70000.03,31,1,2,24,0,15.053,72,0,1,0,1
90000.02,51,1,3,34,0,14.22136,98,0,1,0,1
198500,121,1,3,28,0,8.959576,71,1,1,0,0
186999.9,71,1,4,34,0,9.148871,135,0,1,0,1
104000,43,1,2,27,0,8.180777,80,0,1,0,0
230000,101,2,3,35,0,7.951447,101,0,1,0,1
98500.05,41,1,1,29,0,8.050347,58,1,1,0,0
423000.1,100,2,5,36,0,7.752452,195,0,1,0,1
132000,31,1,2,28,0,8.479344,75,0,1,0,0
97500.03,71,1,3,30,0,10.64282,77,0,1,0,1
193000,71,1,3,49,0,9.560859,106,0,1,0,1
242500,101,1,3,37,0,8.814114,137,0,1,0,1
185000,111,1,2,28,0,9.004874,92,0,1,0,1
160000,111,1,2,34,0,8.870261,70,0,1,0,1
166000,41,1,2,28,0,9.223576,65,0,1,0,0
250000,32,1,3,34,0,8.915078,135,0,1,0,1
254999.9,32,1,3,34,0,8.915078,135,0,1,0,1
149950,71,1,3,29,0,8.53809,80,0,1,0,0
186000,44,1,2,26,0,8.362436,72,0,1,0,0
149995,41,1,2,52,0,8.618609,70,0,1,0,0
125000,101,1,2,32,0,7.813484,100,1,1,0,0
155000,101,1,3,31,0,6.293861,132,0,1,0,1
159000,101,1,3,52,0,6.293861,110,0,1,0,1
90999.96,101,1,2,35,0,7.629936,81,0,1,0,0
97999.98,101,1,2,35,0,7.629936,81,0,1,0,0
185000,121,1,2,32,0,6.733305,136,0,1,0,0
105000,101,1,1,42,0,6.477434,67,0,1,0,0
127000,101,1,2,25,0,7.09296,60,0,1,0,0
128000,101,1,2,36,0,6.876076,80,0,1,0,0
94999.96,101,1,2,26,0,6.274681,75,0,1,0,0
128000,8,1,2,26,0,6.407081,64,1,1,0,1
176000,101,1,3,31,0,6.529639,110,0,1,0,1
94999.96,121,1,1,27,0,3.334385,55,0,1,0,0
99999.97,161,1,1,32,1,4.778547,63,0,0,0,0
84000.04,101,1,1,31,0,4.59732,38,0,1,0,0
205000,121,1,3,31,0,4.39122,112,0,1,0,1
136000,101,1,2,33,0,5.080069,69,0,1,0,0
160000,101,1,2,25,1,4.888797,69,0,0,0,0
224999.9,96,1,3,26,0,4.391135,145,0,1,0,0
78000.02,12,1,1,55,0,10.00397,50,1,1,0,0
132000,71,1,3,40,1,10.22912,114,1,0,0,1
72999.98,10,1,1,25,0,10.42373,51,1,0,1,0
78000.02,101,1,1,32,1,9.87063,63,0,0,0,0
145000,101,1,3,34,0,10.11336,102,0,1,0,1
150000,96,2,3,39,0,9.004697,122,0,1,0,1
60000.01,101,1,1,30,0,9.159988,60,0,1,0,0
79995.02,101,1,2,33,0,9.276259,62,0,1,0,0
79000.03,7,1,1,34,0,9.273688,45,1,0,1,0
91999.97,71,1,2,32,0,10.92869,72,0,1,0,1
112000,66,1,3,25,0,10.8105,78,1,1,0,1
70999.98,76,1,2,37,0,9.125332,74,0,1,0,0
79000.03,121,1,1,26,0,8.673746,60,0,1,0,0
188000,131,1,3,37,0,8.695826,155,0,1,0,1
188000,111,1,4,40,0,8.872889,152,0,1,0,1
195000,71,1,4,45,0,8.393645,154,0,1,0,1
195000,71,1,4,55,0,8.300858,136,0,1,0,1
176000,101,1,3,28,0,8.669066,148,0,1,0,1
147500,101,1,2,30,0,8.621941,96,0,1,0,1
115000,91,1,2,29,0,8.537616,73,0,1,0,0
99999.97,101,1,2,28,0,8.934855,58,0,0,1,0
72050.02,101,1,1,28,1,8.221565,50,0,0,0,0
70999.98,101,1,1,28,1,8.221565,50,0,0,0,0
231000,101,1,3,29,0,9.934728,130,1,1,0,1
128000,101,1,3,29,0,11.60072,100,1,1,0,1
151000,101,1,3,37,0,11.56347,102,0,1,0,1
148000,71,1,3,39,0,13.97925,128,0,1,0,1
222000,66,1,3,31,0,13.68889,125,0,1,0,1
84994.98,11,1,1,27,0,12.88524,51,1,0,1,0
135000,29,1,3,50,0,13.10189,116,0,1,0,1
143500,29,1,3,28,0,13.10189,100,0,1,0,1
114000,51,1,3,46,0,14.19136,110,0,1,0,1
189000.1,71,1,3,33,0,14.08109,124,0,1,0,1
140000,66,1,3,43,0,14.00785,113,1,1,0,1
149995,71,1,3,25,0,14.00785,113,1,1,0,1
65000.02,21,1,1,34,0,13.37179,54,0,1,0,0
140000,66,1,3,39,0,12.45645,106,0,1,0,1
106950,61,1,3,24,0,13.29705,79,0,1,0,1
79999.97,51,1,2,52,0,13.34328,73,0,1,0,0
81999.97,71,1,2,26,0,11.5529,75,0,1,0,0
98500.05,51,1,2,26,0,11.53631,77,0,1,0,1
174949.9,151,1,3,32,0,12.34439,127,0,1,0,0
98995.02,36,1,3,27,0,12.62694,90,0,1,0,0
74500.01,8,1,1,35,0,11.5971,38,1,0,1,0
138995,86,1,3,31,0,11.18107,137,0,1,0,1
117000,101,1,2,27,0,17.58956,78,0,1,0,1
151000,51,1,3,26,0,17.32802,112,0,1,0,1
89000.02,101,1,1,35,0,18.86131,73,1,1,0,0
99999.97,41,1,2,24,0,18.00855,95,0,1,0,0
169000,11,1,3,38,0,18.24226,85,0,1,0,1
125000,101,1,2,39,0,18.1538,117,0,1,0,1
84000.04,7,1,1,27,0,18.19177,43,1,0,1,0
113000,12,1,2,28,0,18.19177,75,1,0,1,0
130000,71,1,3,43,0,17.63838,87,0,1,0,1
147500,71,1,3,39,0,17.15818,102,0,1,0,1
142000,81,1,3,39,0,18.1896,93,0,1,0,1
94999.96,71,1,1,32,0,18.40288,46,1,1,0,0
79499.98,31,1,1,29,0,18.51439,52,0,0,1,0
86999.96,17,1,1,35,1,18.51439,50,1,0,0,0
60000.01,101,1,1,26,0,18.64647,42,1,1,0,0
79999.97,31,1,1,44,1,18.32801,50,0,0,0,0
94999.96,25,1,2,23,0,18.32801,65,1,1,0,0
68000.01,66,1,1,30,0,17.90556,50,1,1,0,0
175000,101,2,3,31,0,17.44482,116,0,1,0,1
139000,31,1,2,35,0,16.95974,72,1,1,0,1
83499.97,61,1,2,27,0,17.11629,58,0,1,0,0
186000,81,1,3,45,0,16.70726,112,0,1,0,1
135000,71,1,3,29,0,16.63277,90,0,1,0,1
79950.02,41,1,1,26,0,16.7813,52,1,0,1,0
143000,71,1,3,38,0,16.87183,83,0,1,0,1
135000,5,1,2,28,0,17.36755,67,1,1,0,1
106000,71,1,2,40,0,17.17877,50,0,1,0,0
126000.1,101,1,3,32,1,17.86345,76,0,0,0,1
68000.01,31,1,1,31,0,17.56731,60,0,1,0,0
62950.03,11,1,1,49,1,17.57423,36,1,0,0,0
84199.98,51,1,3,47,0,17.46754,90,0,1,0,0
114500,21,1,3,26,0,17.72616,89,0,1,0,1
109950,25,1,2,28,0,17.48272,81,0,1,0,0
89000.02,31,1,2,31,0,17.42418,81,0,1,0,0
72499.97,31,1,1,31,0,17.76453,60,0,1,0,0
99000.02,41,1,2,28,0,17.50878,82,1,0,1,0
102000,46,1,2,29,0,17.43765,89,0,1,0,0
170500,36,1,3,29,0,17.96045,125,0,1,0,1
161000,71,1,3,39,0,17.83383,132,0,1,0,1
113500,18,1,2,26,0,17.57293,70,0,1,0,0
85999.99,19,1,1,26,0,18.43647,50,1,1,0,0
91999.97,16,1,1,42,0,18.43647,47,1,1,0,0
63999.98,101,1,1,36,0,18.51589,49,1,1,0,0
132000,16,1,2,31,1,18.51589,84,1,0,0,0
85000.01,31,1,1,34,0,18.46608,40,1,0,1,0
101000,26,1,2,40,0,18.5843,73,0,0,1,0
230000,11,1,4,37,0,19.59144,135,0,1,0,1
133660,71,1,2,26,0,19.71795,87,0,1,0,0
119000,13,1,2,25,0,20.44037,84,0,0,1,0
78500.01,31,1,1,53,1,19.36553,62,0,0,0,0
69000.01,16,1,1,54,1,19.3263,44,0,0,0,0
117500,46,1,2,30,0,19.15171,60,0,1,0,0
109000,21,1,2,43,0,19.15171,58,0,0,1,0
132000,21,1,2,24,0,19.19166,72,0,1,0,1
300000.1,31,1,4,45,0,20.73954,188,0,1,0,1
124950,51,1,2,34,0,19.84138,60,0,1,0,0
124450,51,1,2,34,0,19.84138,60,0,1,0,0
249999.1,76,1,3,32,0,20.28815,125,0,1,0,1
289950.1,71,2,4,52,0,19.06208,155,0,1,0,1
97949.98,66,1,2,37,0,19.36602,51,0,1,0,0
83000.03,71,1,2,37,1,19.36602,52,0,0,0,0
160000,71,1,3,33,0,16.75707,85,0,1,0,1
99999.97,71,1,2,25,1,17.18258,70,0,0,0,1
137000,66,1,2,33,0,17.10428,98,0,1,0,1
129000,71,1,2,26,0,17.05354,74,1,1,0,1
179000.1,71,1,3,38,0,16.55853,109,1,1,0,1
120000,71,1,2,24,0,17.62492,75,1,1,0,1
145000,66,1,3,33,1,17.90262,109,0,0,0,1
86999.96,13,1,1,24,0,18.26343,51,1,1,0,0
103000,11,1,2,45,0,18.11322,57,1,0,1,0
152000,66,1,3,26,0,17.94637,84,0,1,0,1
158000,66,1,3,29,0,18.07636,85,0,1,0,1
159000,66,1,3,36,0,15.74626,120,0,1,0,1
174000,71,1,3,28,0,15.09072,124,0,1,0,1
198000,71,1,3,55,0,15.35377,118,0,1,0,1
108000,66,1,2,28,0,16.77717,55,0,1,0,0
152500.1,66,1,3,49,0,16.65505,84,0,1,0,1
172000.1,71,1,3,57,0,16.89358,121,1,1,0,1
181000.1,71,2,3,34,0,16.74187,120,1,1,0,1
159950,66,1,3,34,0,16.61844,82,0,1,0,1
150000,65,1,3,29,0,16.34164,92,0,1,0,1
176000,71,1,3,39,1,14.59214,98,1,0,0,1
99950.01,71,1,2,27,0,14.81506,64,1,1,0,0
89000.02,66,1,2,31,0,14.86405,54,1,1,0,0
89000.02,71,1,2,34,0,14.91895,70,1,1,0,0
120500,66,1,2,30,0,14.37411,78,1,1,0,1
128500,66,1,3,54,0,14.4906,91,1,1,0,1
156999.9,71,1,3,33,0,15.88798,90,0,1,0,1
181000.1,71,1,3,27,0,15.22741,131,0,1,0,1
85550.01,51,1,2,24,1,15.06405,51,0,0,0,0
116000,66,1,2,33,0,15.02011,89,0,1,0,1
139000,51,1,2,32,0,14.92466,88,1,1,0,1
112000,71,1,2,27,0,16.14139,75,0,1,0,1
117500,71,1,3,26,0,16.14139,84,0,1,0,1
110000,71,1,2,38,0,16.22538,74,1,1,0,1
86500.02,71,1,2,30,0,15.50462,80,1,1,0,1
90000.02,64,1,3,28,0,14.8636,70,0,1,0,1
97999.98,71,1,2,43,0,15.15229,70,0,1,0,1
138000,66,1,3,32,0,15.62625,80,0,1,0,1
124950,101,1,2,44,0,16.60361,84,0,1,0,1
97000.04,71,1,3,30,1,16.18531,105,0,0,0,1
90499.99,10,1,2,39,0,16.17395,58,1,0,1,0
87500.04,11,1,2,26,1,16.17395,58,1,0,0,0
147500,4,1,3,30,0,15.5156,94,0,1,0,1
81950.01,51,1,2,23,1,16.57337,82,0,0,0,0
131000,101,1,2,30,0,16.6661,87,1,1,0,1
110000,31,1,2,31,1,16.44866,73,0,0,0,0
83000.03,66,1,2,23,0,16.7149,47,1,1,0,0
72999.98,51,1,1,24,1,16.46758,67,0,0,0,0
155000,71,1,3,31,0,17.32533,105,0,1,0,1
153000,71,1,3,33,0,17.27131,108,0,1,0,1
195000,71,1,3,34,0,18.5541,143,0,1,0,1
169000,26,1,3,46,0,17.92999,84,0,1,0,1
205000,76,1,3,31,0,18.15453,119,0,1,0,1
162000,81,2,3,36,0,18.84114,107,0,1,0,1
174949.9,66,1,3,32,0,18.87123,88,0,1,0,1
129000,96,1,2,37,0,17.09636,90,1,1,0,1
103500,4,1,2,30,0,16.25603,70,0,0,1,0
129000,5,1,2,25,0,16.25603,56,1,1,0,1
103500,6,1,2,24,0,16.25603,60,1,0,1,0
105000,6,1,2,26,0,16.25603,61,1,0,1,0
89949.99,41,1,2,27,0,16.22903,76,1,1,0,0
90000.02,11,1,2,28,0,15.40462,58,1,0,1,0
187500,65,1,3,66,0,16.70514,100,0,1,0,1
90000.02,66,1,2,26,0,16.81673,77,0,1,0,0
75000.02,31,1,1,28,0,16.75385,60,1,0,1,0
183000.1,66,1,3,52,0,16.37217,111,0,1,0,1
154950,66,1,3,31,0,16.79462,109,0,1,0,1
131000,36,1,2,29,0,17.29325,70,0,1,0,1
79000.03,31,1,2,68,0,17.27334,65,1,0,1,0
134950,31,1,3,36,0,17.82094,100,0,1,0,1
175000,47,1,3,27,0,18.72526,106,0,1,0,1
253000,101,1,5,30,0,17.97228,138,1,1,0,1
94999.96,36,1,2,28,0,18.42105,87,0,0,1,0
527500.1,131,2,4,30,0,7.408448,177,0,1,0,1
375000.1,131,1,1,42,0,7.471599,61,0,1,0,1
399999.9,131,2,2,33,0,7.530951,71,0,1,0,0
420000.2,101,1,3,32,0,7.896344,125,0,1,0,1
235000.1,101,1,2,24,0,7.552389,81,0,1,0,0
208000,121,1,2,29,0,8.118807,87,0,1,0,0
137500,51,1,1,35,0,7.796604,48,0,1,0,0
345000.1,101,2,2,30,0,7.835103,115,0,1,0,0
182000,121,1,2,30,0,7.872986,67,0,1,0,0
155000,101,1,1,29,0,8.329036,42,0,1,0,0
265000,131,1,2,27,0,7.271466,93,0,1,0,1
140000,41,1,2,29,0,7.747483,80,1,0,1,0
193000,6,1,2,27,0,7.516025,58,1,1,0,0
152750,11,1,1,29,0,7.516025,75,0,1,0,0
131950,21,1,2,25,0,7.68791,95,0,1,0,0
160000,71,1,1,32,0,7.447313,62,0,0,1,0
154000,68,1,1,32,0,7.479644,60,0,0,1,0
136500,21,1,2,28,0,7.669143,83,0,1,0,0
239000.1,71,1,2,30,0,5.943233,82,0,1,0,0
240000,101,1,3,36,0,5.990622,84,0,1,0,0
219000.1,111,1,2,30,0,6.42144,65,0,1,0,0
325000.1,121,2,3,40,0,7.102186,136,0,1,0,1
224500.1,101,1,2,28,0,7.274234,85,0,1,0,0
294999.9,101,1,2,27,0,6.877647,97,0,1,0,1
194000,96,1,1,27,0,7.233403,64,0,1,0,0
102000,36,1,1,31,0,6.885138,52,1,1,0,0
268299.9,101,2,2,26,0,8.252629,80,0,1,0,0
268999.9,101,2,2,26,0,8.252629,80,0,1,0,0
574999.8,101,2,4,33,0,8.481085,182,0,1,0,1
115000,51,1,3,30,0,8.707459,86,0,1,0,0
561999.9,101,3,5,36,0,8.492123,180,0,1,0,1
452500,101,1,4,53,0,7.839323,160,0,1,0,1
476000.2,96,1,4,54,0,7.861016,127,0,1,0,1
464999.8,91,2,4,35,0,7.782903,181,0,1,0,1
118000,15,1,1,29,0,8.128134,48,1,0,1,0
210000,101,1,2,28,0,7.665467,64,0,1,0,0
275000.1,101,1,6,28,1,7.828115,185,0,0,0,1
179999.9,101,1,2,28,0,7.951665,55,0,1,0,0
195000,76,1,2,27,0,8.172131,72,0,1,0,0
217750.1,101,1,2,31,0,8.56287,81,0,1,0,0
335000,101,1,3,32,0,8.601319,130,0,1,0,1
335000,101,1,3,32,0,8.601319,130,0,1,0,1
315000,101,1,2,31,0,8.360578,97,0,1,0,1
245000.1,101,1,2,26,0,9.323151,85,0,1,0,0
238000,101,1,2,28,0,8.73226,100,0,1,0,0
214500,101,1,2,25,0,7.870108,89,0,1,0,0
268000,121,1,2,28,0,8.723698,148,1,1,0,1
268000,121,1,2,28,0,8.723698,148,1,1,0,1
330000.1,121,1,3,35,0,12.09723,106,0,1,0,1
335000,121,1,2,30,0,12.40548,92,0,1,0,1
139000,51,1,3,43,0,11.24286,94,0,1,0,0
264000.1,66,1,3,44,0,11.07128,96,0,1,0,1
434999.8,116,1,4,32,0,10.63484,150,0,1,0,1
110000,71,1,2,72,1,13.86605,58,0,0,0,0
614999.8,96,2,6,39,0,13.75388,201,0,1,0,1
222500,91,1,3,39,0,13.0601,76,0,1,0,1
280000.1,101,1,3,29,0,13.00188,95,0,1,0,1
684999.8,96,2,5,36,0,10.91044,221,0,1,0,1
250000,101,2,2,25,0,10.46007,72,0,1,0,0
347000,141,1,2,36,0,10.37468,85,0,1,0,1
150000,101,1,1,36,0,10.67934,40,0,1,0,0
250000,101,2,2,30,0,10.67934,79,0,1,0,0
249000,101,1,2,29,0,10.07162,75,0,1,0,0
134950,41,1,2,30,0,11.6661,78,0,1,0,0
102000,39,1,1,26,1,11.18235,32,0,0,0,0
409999.8,21,2,4,35,0,12.37879,163,1,1,0,1
415000.2,101,1,3,31,0,10.66157,126,0,1,0,1
250000,41,1,3,27,0,11.09446,90,0,1,0,1
260000.1,91,1,2,30,0,11.31482,84,1,1,0,0
249500.1,101,1,2,29,0,11.08505,66,0,1,0,0
160000,26,1,1,29,0,11.0024,45,0,0,1,0
464999.8,131,1,3,31,0,11.27711,120,0,1,0,1
140000,66,1,1,31,0,11.0339,54,0,1,0,0
78000.02,26,1,1,30,0,8.920831,52,0,1,0,0
183000.1,71,1,2,31,0,9.968943,100,1,1,0,0
97999.98,41,1,3,30,0,10.13231,80,0,1,0,0
113000,31,1,3,31,0,10.13231,92,0,1,0,0
90499.99,121,1,1,27,0,9.739818,56,0,1,0,0
55000.01,101,1,1,31,1,9.777967,32,0,0,0,0
127000,91,1,2,28,0,9.782293,70,0,1,0,0
137500,66,1,2,26,0,9.089058,98,0,1,0,0
101000,71,1,2,36,1,9.055363,71,0,0,0,0
77000.04,101,1,1,33,0,9.946351,37,0,1,0,0
86999.96,23,1,1,27,0,9.41443,48,1,1,0,0
184000,141,1,3,44,0,9.590131,81,1,1,0,1
83000.03,121,1,1,29,1,9.548163,41,0,0,0,0
222500,71,1,3,32,0,10.84234,122,0,1,0,1
167000,76,1,3,38,0,10.95258,133,1,1,0,1
81950.01,41,1,2,37,1,10.58034,84,0,0,0,0
208000,66,1,3,41,0,12.44705,129,1,1,0,1
176000,71,1,3,52,0,12.12525,103,0,1,0,1
97000.04,101,1,1,31,0,10.97316,48,0,1,0,0
138500,71,1,3,25,0,11.26814,84,0,1,0,1
112000,111,1,2,27,0,11.03097,62,0,1,0,0
119000,91,1,2,33,0,11.03097,73,0,1,0,0
125000,41,1,2,48,0,11.13688,88,0,1,0,0
99000.02,101,1,1,27,1,10.95621,58,0,0,0,0
110000,71,1,3,25,0,11.73192,93,0,1,0,1
128950.1,101,1,2,27,0,11.78329,94,0,1,0,1
135000,73,1,3,26,0,11.69499,95,1,1,0,1
110000,101,1,2,35,0,10.1978,79,0,1,0,0
120000,101,1,2,30,0,10.82068,78,0,1,0,0
128000,101,1,2,29,0,10.93582,78,0,1,0,0
95999.97,101,1,1,29,0,11.093,55,0,1,0,0
145000,101,1,2,35,0,10.98529,80,0,1,0,0
179000.1,71,1,3,36,0,11.01397,99,0,1,0,1
190000,101,1,3,27,1,10.84994,91,0,0,0,1
248499.9,91,2,4,38,0,10.82143,137,0,1,0,1
218000.1,121,1,2,36,0,10.98689,94,0,1,0,1
195000,121,1,3,29,0,11.30837,96,0,1,0,1
135000,96,1,3,30,0,11.09219,69,0,1,0,0
223000,101,1,2,27,0,10.98284,87,0,1,0,1
106000,101,1,1,30,0,10.92163,48,0,1,0,0
114000,71,1,2,33,0,10.93178,70,0,1,0,0
116500,71,1,2,28,0,10.94287,65,0,1,0,0
115000,101,1,1,26,0,11.08728,56,0,1,0,0
179950,116,1,2,33,0,11.48158,93,0,1,0,1
125000,101,1,1,31,0,9.836302,45,0,1,0,0
192500,101,1,3,26,0,9.753765,109,0,1,0,0
364999.9,101,1,3,28,0,9.215227,129,0,1,0,1
192000,101,1,2,32,0,10.37064,79,0,1,0,0
179999.9,91,1,3,28,0,10.33706,85,0,1,0,0
145000,91,1,2,27,0,10.6004,69,0,1,0,1
140000,96,1,2,29,0,10.67347,48,0,1,0,1
145000,71,1,2,30,0,10.52026,66,0,1,0,1
118500.1,36,1,2,27,0,11.10769,84,1,1,0,0
87500.04,101,1,1,26,0,9.465657,38,0,1,0,0
164949.9,101,1,1,53,0,9.44765,55,0,1,0,0
215000.1,71,1,4,28,0,10.77779,92,0,0,1,1
114500,121,1,1,29,0,11.03157,60,0,1,0,0
166000,91,1,2,31,0,10.05135,76,0,1,0,0
126500,46,1,2,35,0,11.33512,71,0,1,0,0
125000,101,1,2,24,0,11.69052,66,0,1,0,0
159000,121,1,2,25,0,11.59469,73,0,1,0,0
97000.04,101,1,1,30,0,11.46946,64,0,1,0,0
146000,101,1,2,26,0,11.14392,75,0,1,0,0
198000,101,1,3,33,0,11.05729,99,0,1,0,1
167500.1,51,1,2,48,0,9.668049,65,0,1,0,0
146000,21,1,1,27,0,9.70035,43,1,1,0,0
222000,101,1,2,26,0,9.890652,77,0,1,0,0
493000.2,101,2,4,49,0,9.963714,166,0,1,0,1
249999.1,101,1,2,28,0,9.963714,104,0,1,0,0
151500,101,1,2,29,0,9.991271,68,0,1,0,0
179999.9,101,1,2,32,0,9.504135,111,0,1,0,0
152000,101,1,1,27,0,9.830067,60,0,1,0,0
175000,101,1,2,27,0,9.845242,65,0,1,0,0
215000.1,101,1,2,33,0,9.618251,74,0,1,0,0
163000.1,11,1,2,26,0,9.903316,57,0,0,1,0
150000,101,1,1,28,0,10.18755,56,0,1,0,0
193000,101,1,2,31,0,10.29877,77,0,1,0,0
173000,21,1,3,41,0,10.30112,115,0,1,0,1
172000.1,66,1,2,32,0,10.04547,67,0,1,0,0
179000.1,81,1,4,40,0,9.578825,125,0,1,0,0
205999.9,71,1,3,32,1,10.32421,89,0,0,0,1
78000.02,101,1,1,26,1,10.1739,35,0,0,0,0
99999.97,26,1,1,30,0,10.72192,52,0,1,0,0
200000,101,1,2,26,0,10.11204,98,0,1,0,0
159000,101,1,1,29,0,10.51335,52,0,1,0,0
197500,7,1,2,27,0,10.51178,80,1,1,0,1
